source,name,specialty,city,area,stars,reviews,address,phone,phone_source,website,latitude,longitude,distance_km,maps_url
google_maps,"Apollo Dental Clinic, Wakad - Pune | Best Dental Clinic in Pune | RCT | Dental Implants| Invisalign Aligners",dentist,Pune,Wakad,5.0,62,"First Floor, Laxmi Avenue Commercial Complex, B-104, near Phoenix Mall of Millenium, Shankar Kalat Nagar, Wakad, Pune, Pimpri-Chinchwad, Maharashtra 411057",092708 18047,google_maps,https://apollodental.in/?utm_source=GMB&utm_medium=GMBWebsiteButton&utm_campaign=GMBWakad,18.5960211,73.7588454,0.91,"https://www.google.com/maps/place/Apollo+Dental+Clinic,+Wakad+-+Pune+%7C+Best+Dental+Clinic+in+Pune+%7C+RCT+%7C+Dental+Implants%7C+Invisalign+Aligners/@18.5960211,73.7227965,14z/data=!4m10!1m2!2m1!1sdentist+in+Pune+Wakad!3m6!1s0x3bc2b99465f3e1b9:0x1007d82ecde67400!8m2!3d18.5960211!4d73.7588454!15sChVkZW50aXN0IGluIFB1bmUgV2FrYWRaFyIVZGVudGlzdCBpbiBwdW5lIHdha2FkkgENZGVudGFsX2NsaW5pY-ABAA!16s%2Fg%2F11yp5v2b21?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,Patil's Dental Care Wakad,dentist,Pune,Wakad,4.8,944,"Shop No - 16/17, Shonest Towers, Society, opp. OMEGA PARADISE-2, Society, Wakad, Pimpri-Chinchwad, Maharashtra 411057",084119 00022,google_maps,https://bestdentistinwakad.com/,18.6007428,73.7598018,0.52,"https://www.google.com/maps/place/Patil's+Dental+Care+Wakad/@18.5960211,73.7227965,14z/data=!4m10!1m2!2m1!1sdentist+in+Pune+Wakad!3m6!1s0x3bc2b915886a0179:0xa6d94ff608eae5dc!8m2!3d18.6007428!4d73.7598018!15sChVkZW50aXN0IGluIFB1bmUgV2FrYWRaFyIVZGVudGlzdCBpbiBwdW5lIHdha2FkkgENZGVudGFsX2NsaW5pY-ABAA!16s%2Fg%2F11g2_h0g52?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,Dr. Agrawal's DentSee Dental Clinic,dentist,Pune,Wakad,4.9,650,"1st Floor, Sonigara Landmark, 105, near Chatrapati Chowk Road, Dynasty Society, Vishnu Dev Nagar, Wakad, Pune, Pimpri-Chinchwad, Maharashtra 411057",097620 06721,google_maps,https://dentseedentalclinic.com/,18.5962984,73.7726176,1.09,"https://www.google.com/maps/place/Dr.+Agrawal's+DentSee+Dental+Clinic/@18.5960211,73.7227965,14z/data=!3m1!5s0x3bc2b94407c03329:0x59bb2a620d33f233!4m10!1m2!2m1!1sdentist+in+Pune+Wakad!3m6!1s0x3bc2b976825be283:0xd51770d8c5b711d8!8m2!3d18.5962984!4d73.7726176!15sChVkZW50aXN0IGluIFB1bmUgV2FrYWRaFyIVZGVudGlzdCBpbiBwdW5lIHdha2FkkgENZGVudGFsX2NsaW5pY-ABAA!16s%2Fg%2F11g1mwhbpg?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,𝐃𝐫. 𝐉𝐀𝐌𝐎𝐃𝐊𝐀𝐑’𝐒 𝐀𝐃𝐕𝐀𝐍𝐂𝐄𝐃 𝐑𝐎𝐎𝐓 𝐂𝐀𝐍𝐀𝐋 & 𝐌𝐔𝐋𝐓𝐈𝐒𝐏𝐄𝐂𝐈𝐀𝐋𝐈𝐓𝐘 𝐃𝐄𝐍𝐓𝐀𝐋 𝐂𝐋𝐈𝐍𝐈𝐂- Wakad Pune | RCT | Implants | Aligners | Child Dentistry,dentist,Pune,Wakad,4.9,401,"Shop no: 06, Ground Floor, Pink City Commercial, SH-2, Kalewadi - Wakad Rd, beside Sweet Bengal, Vishnu Dev Nagar, Wakad, Pune, Pimpri-Chinchwad, Maharashtra 411057",090289 90705,google_maps,https://www.bestdentistinwakad.in/,18.6015587,73.7702615,0.62,"https://www.google.com/maps/place/%F0%9D%90%83%F0%9D%90%AB.+%F0%9D%90%89%F0%9D%90%80%F0%9D%90%8C%F0%9D%90%8E%F0%9D%90%83%F0%9D%90%8A%F0%9D%90%80%F0%9D%90%91%E2%80%99%F0%9D%90%92+%F0%9D%90%80%F0%9D%90%83%F0%9D%90%95%F0%9D%90%80%F0%9D%90%8D%F0%9D%90%82%F0%9D%90%84%F0%9D%90%83+%F0%9D%90%91%F0%9D%90%8E%F0%9D%90%8E%F0%9D%90%93+%F0%9D%90%82%F0%9D%90%80%F0%9D%90%8D%F0%9D%90%80%F0%9D%90%8B+%26+%F0%9D%90%8C%F0%9D%90%94%F0%9D%90%8B%F0%9D%90%93%F0%9D%90%88%F0%9D%90%92%F0%9D%90%8F%F0%9D%90%84%F0%9D%90%82%F0%9D%90%88%F0%9D%90%80%F0%9D%90%8B%F0%9D%90%88%F0%9D%90%93%F0%9D%90%98+%F0%9D%90%83%F0%9D%90%84%F0%9D%90%8D%F0%9D%90%93%F0%9D%90%80%F0%9D%90%8B+%F0%9D%90%82%F0%9D%90%8B%F0%9D%90%88%F0%9D%90%8D%F0%9D%90%88%F0%9D%90%82-+Wakad+Pune+%7C+RCT+%7C+Implants+%7C+Aligners+%7C+Child+Dentistry/@18.5960211,73.7227965,14z/data=!3m1!5s0x3bc2b96d3c215dc5:0xee3e2dc6eb213e14!4m10!1m2!2m1!1sdentist+in+Pune+Wakad!3m6!1s0x3bc2b93ea6217ea5:0x231344672b851b!8m2!3d18.6015587!4d73.7702615!15sChVkZW50aXN0IGluIFB1bmUgV2FrYWRaFyIVZGVudGlzdCBpbiBwdW5lIHdha2FkkgENZGVudGFsX2NsaW5pY-ABAA!16s%2Fg%2F11r745mybw?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,AGASTI MULTISPECIALITY DENTAL CLINIC | DENTIST IN WAKAD | DENTAl CLINIC IN WAKAD,dentist,Pune,Wakad,4.9,502,"Office No-214, Suyog Space Before, OMEGA PARADISE-2, Bhumkar Chowk Rd, Choudhary Park, Shankar Kalat Nagar, Wakad, Pune, Pimpri-Chinchwad, Maharashtra 411057",080077 70802,google_maps,http://www.agastidentalclinics.com/,18.6047669,73.7598943,0.56,"https://www.google.com/maps/place/AGASTI+MULTISPECIALITY+DENTAL+CLINIC+%7C+DENTIST+IN+WAKAD+%7C+DENTAl+CLINIC+IN+WAKAD/@18.5960211,73.7227965,14z/data=!4m10!1m2!2m1!1sdentist+in+Pune+Wakad!3m6!1s0x3bc2b97a86958feb:0x806a4ae4cb3876c1!8m2!3d18.6047669!4d73.7598943!15sChVkZW50aXN0IGluIFB1bmUgV2FrYWRaFyIVZGVudGlzdCBpbiBwdW5lIHdha2FkkgEHZGVudGlzdOABAA!16s%2Fg%2F11c1n1v857?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,Dentique Dental Clinic | Dentist in Wakad | Laser & Implant Center Pune,dentist,Pune,Wakad,4.9,406,"Ground Floor, Besides, Sujata Mastani, Shop no.7, Sonigara Laurel, Mankar Chowk Rd, Kaspate Wasti, Wakad, Pune, Maharashtra 411057",079039 45606,google_maps,https://dentique.co.in/,18.5915578,73.7734683,1.52,"https://www.google.com/maps/place/Dentique+Dental+Clinic+%7C+Dentist+in+Wakad+%7C+Laser+%26+Implant+Center+Pune/@18.5960211,73.7227965,14z/data=!4m10!1m2!2m1!1sdentist+in+Pune+Wakad!3m6!1s0x3bc2b934ef28b24b:0xa2826741b28766b7!8m2!3d18.5915578!4d73.7734683!15sChVkZW50aXN0IGluIFB1bmUgV2FrYWRaFyIVZGVudGlzdCBpbiBwdW5lIHdha2FkkgEHZGVudGlzdOABAA!16s%2Fg%2F11g1gqh89x?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,Dr. Patil’s Elite Smile Dental Clinic | Best Dentist in Wakad,dentist,Pune,Wakad,4.9,264,"Mauli Chowk, Shop No 4,Prudentia Towers, Wakad, Pune, Maharashtra 411057",095034 42928,google_maps,https://drpatilelitesmiledentist.in/,18.5980178,73.7622374,0.52,"https://www.google.com/maps/place/Dr.+Patil%E2%80%99s+Elite+Smile+Dental+Clinic+%7C+Best+Dentist+in+Wakad/@18.5960211,73.7227965,14z/data=!4m10!1m2!2m1!1sdentist+in+Pune+Wakad!3m6!1s0x3bc2b9ebc775be19:0xa00274d4aa815137!8m2!3d18.5980178!4d73.7622374!15sChVkZW50aXN0IGluIFB1bmUgV2FrYWRaFyIVZGVudGlzdCBpbiBwdW5lIHdha2FkkgEHZGVudGlzdOABAA!16s%2Fg%2F11s34x5kgk?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,Dental Care & Endodontic Center,dentist,Pune,Wakad,5.0,545,"3rd Floor, Prime City Center, Office No. 16, 17 & 18, Datta Mandir Rd, next to orion Hospital, Wakad, Pune, Maharashtra 411057",096234 54322,google_maps,https://www.practo.com/pune/clinic/dental-care-endodontic-center-wakad/doctors?utm_source=google&utm_medium=reserve_with_google&utm_campaign=establishment_feed&hl=en-IN&gei=_SiwaNWKCI-I4-EP7cu3gAI&rwg_token=ACgRB3e7qeu6su-2lFM_349JC5G0usNB6KP6xeBcCWfOVGANYQ9RXuwnFoRQl31e6ByXK1MzP-gyjyfhamXugikM4wGIdYdISg%3D%3D,18.5999488,73.7634372,0.28,"https://www.google.com/maps/place/Dental+Care+%26+Endodontic+Center/@18.5960211,73.7227965,14z/data=!3m1!5s0x3bc2b90c060afdf9:0xcf4cbc074d0bd631!4m10!1m2!2m1!1sdentist+in+Pune+Wakad!3m6!1s0x3bc2b96e5b82809d:0xeb58886c0d0757b4!8m2!3d18.5999488!4d73.7634372!15sChVkZW50aXN0IGluIFB1bmUgV2FrYWRaFyIVZGVudGlzdCBpbiBwdW5lIHdha2FkkgENZGVudGFsX2NsaW5pY5oBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSU00zRlBWSHBCUlJBQuABAPoBBAhiECg!16s%2Fg%2F11d_db32f_?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,Go-Best Dentist | Dental clinic for Root Canal Aligners Braces Implants,dentist,Pune,Wakad,4.8,576,"Shop No. 302, Sonigara Landmark, Dynasty Society, Kaspate Wasti, Wakad, Pimpri-Chinchwad, Maharashtra 411057",072648 89986,google_maps,https://www.gobestdentist.com/,18.5961876,73.772443,1.08,"https://www.google.com/maps/place/Go-Best+Dentist+%7C+Dental+clinic+for+Root+Canal+Aligners+Braces+Implants/@18.5960211,73.7227965,14z/data=!4m10!1m2!2m1!1sdentist+in+Pune+Wakad!3m6!1s0x3bc2b93e66ce1db7:0xcf9781de98e710a3!8m2!3d18.5961876!4d73.772443!15sChVkZW50aXN0IGluIFB1bmUgV2FrYWRaFyIVZGVudGlzdCBpbiBwdW5lIHdha2FkkgEHZGVudGlzdOABAA!16s%2Fg%2F11ft39y0sn?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,Dentique Dental Clinic | Dentist in Wakad | Dental Implants Pune,dentist,Pune,Wakad,4.9,273,"PALASH PLUS, Shop no.9, Kaspate Wasti Rd, opposite Gold's Gym, Wakad, Pune, Maharashtra 411057",097428 07286,google_maps,https://dentique.co.in/,18.5998521,73.7708143,0.72,"https://www.google.com/maps/place/Dentique+Dental+Clinic+%7C+Dentist+in+Wakad+%7C+Dental+Implants+Pune/@18.5960211,73.7227965,14z/data=!4m10!1m2!2m1!1sdentist+in+Pune+Wakad!3m6!1s0x3bc2b90fb77cd763:0xf6723f446360d0fa!8m2!3d18.5998521!4d73.7708143!15sChVkZW50aXN0IGluIFB1bmUgV2FrYWRaFyIVZGVudGlzdCBpbiBwdW5lIHdha2FkkgENZGVudGFsX2NsaW5pY5oBJENoZERTVWhOTUc5blMwVkpRMEZuVFVSM2JWQTNSbkZSUlJBQuABAPoBBAglEEk!16s%2Fg%2F11km_7rq4j?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
